4.474474474474474661e-01,9.015544400903769962e-01,4.326656810440676626e-01
4.504504504504504570e-01,9.002510805856499543e-01,4.353710967719027214e-01
4.534534534534534478e-01,8.989396025984401906e-01,4.380725863143669074e-01
4.564564564564564386e-01,8.976200179556824699e-01,4.407701253093728178e-01
4.594594594594594295e-01,8.962923385574180779e-01,4.434636894304591626e-01
4.624624624624624758e-01,8.949565763766864634e-01,4.461532543870100898e-01
4.654654654654654666e-01,8.936127434594182128e-01,4.488387959244743430e-01
4.684684684684684575e-01,8.922608519243258041e-01,4.515202898245839203e-01
4.714714714714714483e-01,8.909009139627944718e-01,4.541977119055725098e-01
4.744744744744744946e-01,8.895329418387722953e-01,4.568710380223936496e-01
4.774774774774774855e-01,8.881569478886595093e-01,4.595402440669380528e-01
4.804804804804804763e-01,8.867729445211974815e-01,4.622053059682516563e-01
4.834834834834834671e-01,8.853809442173568023e-01,4.648661996927522244e-01
4.864864864864864580e-01,8.839809595302241529e-01,4.675229012444462873e-01
4.894894894894895043e-01,8.825730030848898400e-01,4.701753866651454117e-01
4.924924924924924952e-01,8.811570875783337753e-01,4.728236320346822508e-01
4.954954954954954860e-01,8.797332257793105681e-01,4.754676134711265378e-01
4.984984984984984768e-01,8.783014305282348388e-01,4.781073071309999700e-01
5.015015015015015232e-01,8.768617147370649789e-01,4.807426892094918691e-01
5.045045045045044585e-01,8.754140913891874654e-01,4.833737359406729550e-01
5.075075075075075048e-01,8.739585735392986221e-01,4.860004235977107845e-01
5.105105105105105512e-01,8.724951743132881576e-01,4.886227284930827475e-01
5.135135135135134865e-01,8.710239069081199270e-01,4.912406269787900626e-01
5.165165165165165329e-01,8.695447845917131380e-01,4.938540954465713284e-01
5.195195195195194682e-01,8.680578207028228910e-01,4.964631103281147984e-01
5.225225225225225145e-01,8.665630286509193869e-01,4.990676480952715988e-01
5.255255255255255609e-01,8.650604219160679120e-01,5.016676852602672820e-01
5.285285285285284962e-01,8.635500140488063803e-01,5.042631983759138237e-01
5.315315315315315425e-01,8.620318186700235419e-01,5.068541640358217304e-01
5.345345345345344779e-01,8.605058494708359706e-01,5.094405588746099278e-01
5.375375375375375242e-01,8.589721202124649402e-01,5.120223595681174800e-01
5.405405405405405705e-01,8.574306447261119679e-01,5.145995428336135324e-01
5.435435435435435059e-01,8.558814369128341371e-01,5.171720854300068115e-01
5.465465465465465522e-01,8.543245107434189745e-01,5.197399641580564555e-01
5.495495495495495986e-01,8.527598802582581072e-01,5.223031558605799596e-01
5.525525525525525339e-01,8.511875595672211414e-01,5.248616374226623416e-01
5.555555555555555802e-01,8.496075628495277643e-01,5.274153857718655303e-01
5.585585585585585155e-01,8.480199043536204018e-01,5.299643778784347559e-01
5.615615615615615619e-01,8.464245983970356546e-01,5.325085907555079379e-01
5.645645645645646082e-01,8.448216593662747353e-01,5.350480014593215206e-01
5.675675675675675436e-01,8.432111017166744604e-01,5.375825870894183067e-01
5.705705705705705899e-01,8.415929399722763549e-01,5.401123247888539591e-01
5.735735735735735252e-01,8.399671887256957570e-01,5.426371917444025028e-01
5.765765765765765716e-01,8.383338626379902569e-01,5.451571651867626045e-01
5.795795795795796179e-01,8.366929764385278023e-01,5.476722223907628528e-01
5.825825825825825532e-01,8.350445449248532492e-01,5.501823406755661505e-01
5.855855855855855996e-01,8.333885829625554686e-01,5.526874974048751055e-01
5.885885885885885349e-01,8.317251054851328984e-01,5.551876699871356458e-01
5.915915915915915813e-01,8.300541274938590952e-01,5.576828358757406345e-01
5.945945945945946276e-01,8.283756640576475094e-01,5.601729725692337070e-01
5.975975975975975629e-01,8.266897303129154828e-01,5.626580576115115528e-01
6.006006006006006093e-01,8.249963414634475800e-01,5.651380685920269764e-01
6.036036036036035446e-01,8.232955127802588091e-01,5.676129831459907349e-01
6.066066066066065909e-01,8.215872596014565099e-01,5.700827789545732660e-01
6.096096096096096373e-01,8.198715973321026862e-01,5.725474337451058604e-01
6.126126126126125726e-01,8.181485414440744508e-01,5.750069252912817230e-01
6.156156156156156189e-01,8.164181074759244705e-01,5.774612314133562574e-01
6.186186186186186653e-01,8.146803110327415220e-01,5.799103299783471277e-01
6.216216216216216006e-01,8.129351677860092718e-01,5.823541989002337660e-01
6.246246246246246470e-01,8.111826934734645000e-01,5.847928161401569902e-01
6.276276276276275823e-01,8.094229038989563252e-01,5.872261597066167349e-01
6.306306306306306286e-01,8.076558149323026514e-01,5.896542076556717804e-01
6.336336336336336750e-01,8.058814425091476163e-01,5.920769380911364843e-01
6.366366366366366103e-01,8.040998026308177060e-01,5.944943291647784012e-01
6.396396396396396566e-01,8.023109113641774259e-01,5.969063590765162353e-01
6.426426426426425920e-01,8.005147848414845280e-01,5.993130060746151289e-01
6.456456456456456383e-01,7.987114392602443491e-01,6.017142484558838378e-01
6.486486486486486847e-01,7.969008908830637061e-01,6.041100645658697976e-01
6.516516516516516200e-01,7.950831560375047902e-01,6.065004327990547450e-01
6.546546546546546663e-01,7.932582511159371741e-01,6.088853315990497839e-01
6.576576576576576016e-01,7.914261925753902638e-01,6.112647394587890082e-01
6.606606606606606480e-01,7.895869969374053055e-01,6.136386349207242352e-01
6.636636636636636943e-01,7.877406807878857276e-01,6.160069965770180733e-01
6.666666666666666297e-01,7.858872607769480378e-01,6.183698030697369896e-01
6.696696696696696760e-01,7.840267536187712771e-01,6.207270330910443779e-01
6.726726726726726113e-01,7.821591760914469171e-01,6.230786653833919608e-01
6.756756756756756577e-01,7.802845450368267599e-01,6.254246787397123031e-01
6.786786786786787040e-01,7.784028773603716145e-01,6.277650520036092141e-01
6.816816816816816393e-01,7.765141900309989742e-01,6.300997640695492619e-01
6.846846846846846857e-01,7.746185000809290289e-01,6.324287938830518430e-01
6.876876876876877320e-01,7.727158246055324531e-01,6.347521204408788087e-01
6.906906906906906674e-01,7.708061807631751972e-01,6.370697227912242022e-01
6.936936936936937137e-01,7.688895857750640550e-01,6.393815800339031075e-01
6.966966966966966490e-01,7.669660569250915660e-01,6.416876713205399430e-01
6.996996996996996954e-01,7.650356115596795847e-01,6.439879758547569777e-01
7.027027027027027417e-01,7.630982670876238494e-01,6.462824728923611817e-01
7.057057057057056770e-01,7.611540409799358864e-01,6.485711417415317426e-01
7.087087087087087234e-01,7.592029507696861357e-01,6.508539617630068053e-01
7.117117117117116587e-01,7.572450140518457440e-01,6.531309123702688790e-01
7.147147147147147050e-01,7.552802484831275809e-01,6.554019730297315771e-01
7.177177177177177514e-01,7.533086717818273659e-01,6.576671232609238027e-01
7.207207207207206867e-01,7.513303017276637963e-01,6.599263426366746010e-01
7.237237237237237331e-01,7.493451561616180090e-01,6.621796107832982337e-01
7.267267267267266684e-01,7.473532529857731532e-01,6.644269073807765880e-01
7.297297297297297147e-01,7.453546101631520759e-01,6.666682121629436963e-01
7.327327327327327611e-01,7.433492457175564505e-01,6.689035049176674796e-01
7.357357357357356964e-01,7.413371777334034629e-01,6.711327654870324899e-01
7.387387387387387427e-01,7.393184243555629420e-01,6.733559737675219870e-01
7.417417417417417891e-01,7.372930037891937127e-01,6.755731097101985716e-01
7.447447447447447244e-01,7.352609342995796160e-01,6.777841533208852631e-01
7.477477477477477708e-01,7.332222342119641967e-01,6.799890846603461325e-01
7.507507507507507061e-01,7.311769219113865015e-01,6.821878838444656035e-01
7.537537537537537524e-01,7.291250158425141015e-01,6.843805310444283085e-01
7.567567567567567988e-01,7.270665345094773357e-01,6.865670064868970579e-01
7.597597597597597341e-01,7.250014964757028890e-01,6.887472904541921404e-01
7.627627627627627804e-01,7.229299203637453708e-01,6.909213632844687369e-01
7.657657657657657158e-01,7.208518248551202268e-01,6.930892053718936685e-01
7.687687687687687621e-01,7.187672286901347629e-01,6.952507971668234754e-01
7.717717717717718084e-01,7.166761506677195026e-01,6.974061191759792777e-01
7.747747747747747438e-01,7.145786096452584335e-01,6.995551519626235226e-01
7.777777777777777901e-01,7.124746245384189214e-01,7.016978761467352887e-01
7.807807807807807254e-01,7.103642143209812909e-01,7.038342724051841470e-01
7.837837837837837718e-01,7.082473980246676293e-01,7.059643214719054649e-01
7.867867867867868181e-01,7.061241947389702567e-01,7.080880041380737122e-01
7.897897897897897534e-01,7.039946236109794198e-01,7.102053012522755449e-01
7.927927927927927998e-01,7.018587038452106519e-01,7.123161937206825556e-01
7.957957957957957351e-01,6.997164547034315785e-01,7.144206625072236916e-01
7.987987987987987815e-01,6.975678955044884999e-01,7.165186886337571170e-01
8.018018018018018278e-01,6.954130456241316427e-01,7.186102531802404103e-01
8.048048048048047631e-01,6.932519244948411874e-01,7.206953372849022044e-01
8.078078078078078095e-01,6.910845516056509652e-01,7.227739221444118289e-01
8.108108108108108558e-01,6.889109465019735978e-01,7.248459890140489525e-01
8.138138138138137911e-01,6.867311287854241941e-01,7.269115192078724474e-01
8.168168168168168375e-01,6.845451181136428254e-01,7.289704940988892545e-01
8.198198198198197728e-01,6.823529342001182219e-01,7.310228951192220270e-01
8.228228228228228192e-01,6.801545968140091381e-01,7.330687037602768852e-01
8.258258258258258655e-01,6.779501257799668279e-01,7.351079015729100608e-01
8.288288288288288008e-01,6.757395409779556328e-01,7.371404701675942084e-01
8.318318318318318472e-01,6.735228623430740136e-01,7.391663912145847171e-01
8.348348348348347825e-01,6.713001098653750276e-01,7.411856464440844672e-01
8.378378378378378288e-01,6.690713035896853622e-01,7.431982176464090317e-01
8.408408408408408752e-01,6.668364636154251457e-01,7.452040866721503232e-01
8.438438438438438105e-01,6.645956100964267588e-01,7.472032354323409065e-01
8.468468468468468568e-01,6.623487632407524250e-01,7.491956458986168688e-01
8.498498498498497922e-01,6.600959433105126895e-01,7.511813001033801340e-01
8.528528528528528385e-01,6.578371706216833426e-01,7.531601801399608886e-01
8.558558558558558849e-01,6.555724655439221227e-01,7.551322681627788969e-01
8.588588588588588202e-01,6.533018485003855291e-01,7.570975463875043721e-01
8.618618618618618665e-01,6.510253399675437480e-01,7.590559970912186261e-01
8.648648648648649129e-01,6.487429604749971324e-01,7.610076026125732751e-01
8.678678678678678482e-01,6.464547306052901288e-01,7.629523453519503340e-01
8.708708708708708945e-01,6.441606709937259811e-01,7.648902077716204229e-01
8.738738738738738299e-01,6.418608023281807684e-01,7.668211723959009740e-01
8.768768768768768762e-01,6.395551453489166649e-01,7.687452218113137725e-01
8.798798798798799226e-01,6.372437208483950899e-01,7.706623386667422748e-01
8.828828828828828579e-01,6.349265496710890799e-01,7.725725056735879281e-01
8.858858858858859042e-01,6.326036527132951059e-01,7.744757056059258238e-01
8.888888888888888395e-01,6.302750509229451126e-01,7.763719213006604614e-01
8.918918918918918859e-01,6.279407652994171141e-01,7.782611356576804029e-01
8.948948948948949322e-01,6.256008168933462343e-01,7.801433316400121498e-01
8.978978978978978676e-01,6.232552268064345258e-01,7.820184922739741307e-01
9.009009009009009139e-01,6.209040161912610101e-01,7.838866006493300231e-01
9.039039039039038492e-01,6.185472062510906088e-01,7.857476399194405214e-01
9.069069069069068956e-01,6.161848182396830742e-01,7.876015933014157699e-01
9.099099099099099419e-01,6.138168734611013644e-01,7.894484440762666866e-01
9.129129129129128772e-01,6.114433932695195750e-01,7.912881755890552871e-01
9.159159159159159236e-01,6.090643990690298715e-01,7.931207712490460082e-01
9.189189189189188589e-01,6.066799123134505312e-01,7.949462145298535898e-01
9.219219219219219053e-01,6.042899545061310995e-01,7.967644889695938426e-01
9.249249249249249516e-01,6.018945471997596552e-01,7.985755781710308643e-01
9.279279279279278869e-01,5.994937119961678551e-01,8.003794658017255870e-01
9.309309309309309333e-01,5.970874705461360898e-01,8.021761355941829930e-01
9.339339339339339796e-01,5.946758445491986400e-01,8.039655713459982200e-01
9.369369369369369149e-01,5.922588557534474996e-01,8.057477569200035550e-01
9.399399399399399613e-01,5.898365259553365325e-01,8.075226762444133177e-01
9.429429429429428966e-01,5.874088769994850745e-01,8.092903133129691895e-01
9.459459459459459429e-01,5.849759307784805351e-01,8.110506521850842088e-01
9.489489489489489893e-01,5.825377092326811113e-01,8.128036769859867672e-01
9.519519519519519246e-01,5.800942343500183895e-01,8.145493719068636063e-01
9.549549549549549710e-01,5.776455281657980612e-01,8.162877212050027032e-01
9.579579579579579063e-01,5.751916127625023023e-01,8.180187092039348240e-01
9.609609609609609526e-01,5.727325102695897119e-01,8.197423202935750775e-01
9.639639639639639990e-01,5.702682428632965816e-01,8.214585389303639129e-01
9.669669669669669343e-01,5.677988327664363899e-01,8.231673496374065646e-01
9.699699699699699806e-01,5.653243022481991842e-01,8.248687370046138279e-01
9.729729729729729160e-01,5.628446736239514081e-01,8.265626856888397267e-01
9.759759759759759623e-01,5.603599692550342848e-01,8.282491804140207359e-01
9.789789789789790087e-01,5.578702115485619784e-01,8.299282059713133375e-01
9.819819819819819440e-01,5.553754229572201995e-01,8.315997472192309115e-01
9.849849849849849903e-01,5.528756259790627015e-01,8.332637890837807371e-01
9.879879879879879256e-01,5.503708431573096638e-01,8.349203165585995512e-01
9.909909909909909720e-01,5.478610970801428559e-01,8.365693147050889955e-01
9.939939939939940183e-01,5.453464103805034657e-01,8.382107686525503976e-01
9.969969969969969537e-01,5.428268057358872634e-01,8.398446635983187747e-01
1.000000000000000000e+00,5.403023058681397650e-01,8.414709848078965049e-01
1.003003003003003046e+00,5.377729335432518409e-01,8.430897176150858874e-01
1.006006006006006093e+00,5.352387115711545462e-01,8.447008474221215923e-01
1.009009009009008917e+00,5.326996628055131744e-01,8.463043596998024443e-01
1.012012012012011963e+00,5.301558101435204229e-01,8.479002399876223173e-01
1.015015015015015010e+00,5.276071765256913348e-01,8.494884738939004754e-01
1.018018018018018056e+00,5.250537849356555764e-01,8.510690470959111353e-01
1.021021021021021102e+00,5.224956583999502691e-01,8.526419453400134740e-01
1.024024024024023927e+00,5.199328199878124890e-01,8.542071544417788598e-01
1.027027027027026973e+00,5.173652928109705451e-01,8.557646602861201934e-01
1.030030030030030019e+00,5.147931000234367005e-01,8.573144488274182518e-01
1.033033033033033066e+00,5.122162648212976732e-01,8.588565060896483638e-01
1.036036036036036112e+00,5.096348104425054704e-01,8.603908181665070876e-01
1.039039039039038936e+00,5.070487601666682220e-01,8.619173712215368877e-01
1.042042042042041983e+00,5.044581373148393499e-01,8.634361514882514799e-01
1.045045045045045029e+00,5.018629652493082904e-01,8.649471452702596208e-01
1.048048048048048075e+00,4.992632673733894966e-01,8.664503389413886758e-01
1.051051051051051122e+00,4.966590671312108851e-01,8.679457189458078537e-01
1.054054054054053946e+00,4.940503880075032828e-01,8.694332717981497760e-01
1.057057057057056992e+00,4.914372535273874854e-01,8.709129840836329350e-01
1.060060060060060039e+00,4.888196872561633710e-01,8.723848424581817085e-01
1.063063063063063085e+00,4.861977127990966263e-01,8.738488336485477070e-01
1.066066066066066131e+00,4.835713538012059165e-01,8.753049444524284572e-01
1.069069069069068956e+00,4.809406339470502223e-01,8.767531617385873055e-01
1.072072072072072002e+00,4.783055769605139562e-01,8.781934724469715459e-01
1.075075075075075048e+00,4.756662066045947435e-01,8.796258635888299926e-01
1.078078078078078095e+00,4.730225466811878166e-01,8.810503222468303308e-01
1.081081081081081141e+00,4.703746210308720199e-01,8.824668355751753568e-01
1.084084084084083965e+00,4.677224535326945931e-01,8.838753907997192183e-01
1.087087087087087012e+00,4.650660681039554545e-01,8.852759752180825448e-01
1.090090090090090058e+00,4.624054886999924285e-01,8.866685761997665782e-01
1.093093093093093104e+00,4.597407393139643639e-01,8.880531811862674152e-01
1.096096096096096151e+00,4.570718439766353614e-01,8.894297776911892495e-01
1.099099099099099197e+00,4.543988267561575589e-01,8.907983533003569487e-01
1.102102102102102021e+00,4.517217117578545826e-01,8.921588956719277430e-01
1.105105105105105068e+00,4.490405231240033324e-01,8.935113925365033571e-01
1.108108108108108114e+00,4.463552850336174882e-01,8.948558316972394788e-01
1.111111111111111160e+00,4.436660217022285191e-01,8.961922010299563368e-01
1.114114114114114207e+00,4.409727573816675794e-01,8.975204884832485019e-01
1.117117117117117031e+00,4.382755163598471282e-01,8.988406820785924678e-01
1.120120120120120077e+00,4.355743229605409383e-01,9.001527699104560076e-01
1.123123123123123124e+00,4.328692015431659934e-01,9.014567401464043117e-01
1.126126126126126170e+00,4.301601765025620527e-01,9.027525810272073459e-01
1.129129129129129216e+00,4.274472722687717718e-01,9.040402808669458778e-01
1.132132132132132041e+00,4.247305133068207672e-01,9.053198280531166153e-01
1.135135135135135087e+00,4.220099241164959603e-01,9.065912110467370111e-01
1.138138138138138133e+00,4.192855292321259197e-01,9.078544183824497349e-01
1.141141141141141180e+00,4.165573532223590392e-01,9.091094386686252582e-01
1.144144144144144226e+00,4.138254206899417142e-01,9.103562605874651048e-01
1.147147147147147050e+00,4.110897562714971865e-01,9.115948728951041025e-01
1.150150150150150097e+00,4.083503846373021107e-01,9.128252644217114131e-01
1.153153153153153143e+00,4.056073304910655652e-01,9.140474240715913412e-01
1.156156156156156189e+00,4.028606185697055087e-01,9.152613408232832537e-01
1.159159159159159236e+00,4.001102736431256801e-01,9.164670037296613891e-01
1.162162162162162060e+00,3.973563205139924448e-01,9.176644019180330014e-01
